video_id,channel_id,channel_title,published_at,title,description,tags,thumbnail_url,duration_seconds,view_count,like_count,comment_count,favorite_count,transcript
s7F6o7-4Er0,UC7RHx6u3R9zMiHMoiPkcjKg,Legend's_Cooking,2025-12-04T14:01:40Z,High Protein Carrot Salad! Only 370 Calories!🥕🥗🔥#food #shorts #highproteinrecipes,"🚀For All The Best & Simple High Protein Recipes In One Place Subscribe For More Future Content: https://www.youtube.com/channel/UC7RHx6u3R9zMiHMoiPkcjKg?sub_confirmation=1
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🤝Be My Friend:
►Instagram: https://www.instagram.com/legends_cooking?igsh=dmVweXJ3ZnVrb2Nj&utm_source=qr

►My Main Instagram: https://www.instagram.com/i_am_mykhaylo?igsh=aGIwYWNwaG9nb3hr&utm_source=qr

►TikTok: https://www.tiktok.com/@legends_cooking?_t=8jE3hZJVy4k&_r=1

►Facebook: https://www.facebook.com/LegendsCooking
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
❗Made By: https://www.instagram.com/raziyyz/

Macros:
370 Calories
45g Carbs
30g Protein
6g Fat

Ingredients:

Carrot Salad:
6 thin carrots, sliced or ribboned
1/2 red onion, thinly sliced
1/4 cup green onions, chopped
1 cooked chicken breast, cubed
1/4 cup cilantro, chopped

Dressing:
2 tbsp low sodium soy sauce
1 tsp sesame oil
1 tsp minced garlic
2 tbsp rice vinegar
2 tsp honey
Optional: sesame seeds and chili flakes
Optional: salt and pepper (to taste)

Enjoy!

Business Inquiries/Video Ideas: 
legendscooking1@gmail.com","[""healthyeating"", ""healthyfood"", ""healthylifestyle"", ""healthy"", ""weightloss"", ""healthyliving"", ""fitness"", ""food"", ""nutrition"", ""health"", ""foodie"", ""diet"", ""cleaneating"", ""foodporn"", ""healthyrecipes"", ""slimmingworld"", ""motivation"", ""instafood"", ""foodblogger"", ""fitnessmotivation"", ""foodphotography"", ""foodstagram"", ""healthychoices"", ""eatclean"", ""workout"", ""healthylife"", ""breakfast"", ""lowcalorie"", ""highprotein"", ""macrofriendly"", ""gymfood"", ""fitnessfood"", ""proetin"", ""fatloss"", ""macros"", ""countingcalories"", ""fitfoodie"", ""lowcaloriemeals"", ""mealprep"", ""nutritious"", ""gym"", ""trackingmacros"", ""fitfood"", ""dietfood"", ""legends_cooking""]",https://i.ytimg.com/vi/s7F6o7-4Er0/hqdefault.jpg,34.0,30609,1383,8,0,
I8bh0efsny8,UCt4G-g8v7TLWLBltklSWl5Q,PrettyRecipe,2025-12-04T10:00:26Z,4 ingredients. Easy and fast dinner recipes. How to make pie/pancake at home. Soft and yummy food.,"Dough art. Delicious food.
Ingredients:
500g flour
1tsp sugar
5g yeast
300ml warm water
Divide into 10 portions

flour
oil
salt and pepper

sesame
medium-low heat",[],https://i.ytimg.com/vi/I8bh0efsny8/hqdefault.jpg,59.0,9684,251,5,0,
86C4YSEyV1E,UCtGrD_Q6cqb5pNyKuKjI5Gw,Khushi Unfiltered,2025-12-07T03:16:53Z,easy sandwich recipe #hosteller #hostel #hostellife#ytshorts #food #viral #trending #shorts,,[],https://i.ytimg.com/vi/86C4YSEyV1E/hqdefault.jpg,43.0,12665,0,15,0,
mBEGfbDgxhM,UCNWndRRQY2QzRsunBaZVXhw,Nasima khatun ,2025-12-03T14:02:06Z,10k special🎊🍰🥳| thank you my youtube family for supporting me ☺️ #kheer #cake #recipe #shorts,10k special 🥳#kheer #dessert #cake #recipe #shorts,"[""10k special \ud83e\udd73 \ud83c\udf70 \ud83c\udf8a|thank you my youtube family for supporting me \u263a\ufe0f"", ""kheer"", ""cake"", ""shorts""]",https://i.ytimg.com/vi/mBEGfbDgxhM/hqdefault.jpg,50.0,166098,0,40,0,
l-dFGXLtwR0,UCRTAgTES3jEY-1di5qEA3sA,Ujala Diary,2025-12-06T05:45:56Z,Girls hostel mess food review|| #hostellife #watchtilltheend #trendingshorts #ytshorts #hostelfood,,[],https://i.ytimg.com/vi/l-dFGXLtwR0/hqdefault.jpg,35.0,29626,884,5,0,
450vfGF7GOs,UCxyZAff8hPS2zkajwo--wWA,By Sophia Lee,2025-12-04T01:09:42Z,there is no better holiday dessert and I will forever say that 🤌🏼 believe it or not I posted me,there is no better holiday dessert and I will forever say that 🤌🏼 believe it or not I posted me making this last year and it was the most popular video of the year 🤣,[],https://i.ytimg.com/vi/450vfGF7GOs/hqdefault.jpg,17.0,6142371,146206,750,0,
Us7AdrYYjk8,UCRTAgTES3jEY-1di5qEA3sA,Ujala Diary,2025-12-08T07:54:11Z,Girls hostel mess food review|| #hostellife #watchtilltheend #trendingshorts #ytshorts,,[],https://i.ytimg.com/vi/Us7AdrYYjk8/hqdefault.jpg,51.0,109527,2363,17,0,
uszN82YrmGc,UCuMtScnRlQPc-SKmurKe8ZA,Bite Tales,2025-12-04T17:03:05Z,He Found A Menu From 2009 And Was Shocked By How Cheap Food Was #shorts,"#shorts #food #wafflehouse #shortsfeed 

Credit: kcisnext via tt",[],https://i.ytimg.com/vi/uszN82YrmGc/hqdefault.jpg,42.0,29473,454,16,0,
QH9BGAUzMyY,UC63QhFDJmBZhBV6Uv-yaSkg,Chase McGrew,2025-12-05T21:47:01Z,Cheap Healthy Food Swaps 🍔🍣,,[],https://i.ytimg.com/vi/QH9BGAUzMyY/hqdefault.jpg,17.0,22771,517,8,0,
VFRNVml_N2U,UC4KcYOaF7xLDoYQ8ndw4dQg,Starboy_camair,2025-12-09T01:17:32Z,Insane High #Protein Meal #nutrition #healthy #healthyfood #mealplan #shorts #viralshorts #food,,[],https://i.ytimg.com/vi/VFRNVml_N2U/hqdefault.jpg,26.0,22926,680,44,0,
_bLSglM5T1k,UC2qnIrCWvhPtye-ckv3YRng,SHREDHAPPENS,2025-12-05T15:30:22Z,🥦 High-Protein Broccoli Feta Soup,"🥦 High-Protein Broccoli Feta Soup

This high protein broccoli feta soup is as good as it gets. It’s got roasted broccoli & feta as the star ingredients, with two of my favorite protein hacks cottage cheese and bone broth making it high protein and super filling. It’s perfect for meal prep, lunch, or a dinner that leaves you full without feeling heavy. The roasted broccoli comes out almost a little nutty, and it’s the perfect texture when it’s all blended.

Total (whole recipe):
984 calories · 78g protein

Per serving (4 servings):
246 calories · 19.5g protein · 10g carbs

Ingredients:

5 cups (450g) broccoli florets, cut small so they roast evenly
2 cups baby spinach
1 small yellow onion, quartered
4 garlic cloves, peeled
1 tbsp olive oil
3 cups bone broth (I used K&F)
1/2 cup cottage cheese
6oz feta cheese (reserve a little for topping)
Zest and juice of ½ large lemon
1 tsp dried oregano
1/2 tsp chili flakes (plus extra for garnish)
Salt and pepper to taste
Optional: Fresh dill and finely shredded Parmesan or Manchego for garnish

Here’s how I made it:

1️⃣ Preheat oven to 415°F

2️⃣ Cut the broccoli into small florets so it roasts evenly and cooks faster.

3️⃣ Toss broccoli, onion, and garlic with olive oil, oregano, chili flakes, salt, and pepper. Tuck the feta in the corner. Roast for 28–30 mins until golden and slightly crisp at the edges.

4️⃣ Add roasted veggies to a blender with bone broth, spinach, cottage cheese, lemon zest, and juice. Blend until smooth and creamy.

5️⃣ Warm through in a pot, taste and adjust seasoning, then garnish with fresh dill, chili flakes, and finely shredded Parmesan or Manchego.

If you make it, be sure to let me know on SHREDHAPPENS! 

Enjoy!
.
.
.
.
#lowcarb #lowcarbrecipes #keto #ketorecipes #healthyrecipes #souprecipe #goodmoodfood",[],https://i.ytimg.com/vi/_bLSglM5T1k/hqdefault.jpg,39.0,140852,3379,49,0,
JTu2ITG5Ebs,UCr727pp3HTltKOWtc2NlcXw,Ghar ka khana vlog,2025-12-04T07:30:10Z,Twisted paneer samosa #shorts #recipe #snacks #samosa #potato #shortsfeed #trending #viral #cooking,"Twisted paneer samosa  #shorts​ #recipe​ #snacks​ #samosa​ #potato​  #shortsfeed​ #trending​ #viral​ #cooking​

Recipe:-

1.Make a soft dough using maida, salt, ajwain , refined oil 2 tbsp & water 

2.For potato stuff 
2 boiled potatoes 
1 tbsp cornflour 
Haldi 1 tbsp,garam masala 1 tbsp, salt 1tbsp and 1 tbsp red chilli powder,1 tbsp dhaniya powder mix all the ingredients well 
3. Make a roti and put potato stuff on it and cover it
4. Cut and mould the roti as shown in the video 
5. Fry it in medium heat oil and serve it with chutney or ketchup 😉
#food​​​ #youtubeshorts​​​ #ytshorts​​​ #crispy​​​ #crunchy​​​ #shortsvideo​​​ #easyrecipe​​​ #potatosnacks","[""shorts"", ""youtubeshorts"", ""youtubeshortsindia"", ""ytshorts"", ""ytshort"", ""ytshortsindia"", ""shortsfeed"", ""shortvideo"", ""shortsvideo"", ""shortsviral"", ""viral"", ""viralshorts"", ""viralshort"", ""viralvideo"", ""viralrecipe"", ""viralsnacks"", ""trendingnow"", ""trending"", ""trendingshorts"", ""trendingvideo"", ""trendingrecipe"", ""trendingsnacks"", ""tranding"", ""food"", ""foodshorts"", ""cooking"", ""cookingshorts"", ""recipe"", ""crispy"", ""crunchy"", ""potato"", ""potato snacks"", ""potato recipe"", ""samosa"", ""twisted paneer samosa recipe"", ""snacks"", ""snacks recipe"", ""snacksshorts"", ""easyrecipe"", ""easysnacks"", ""ashortaday"", ""streetfood""]",https://i.ytimg.com/vi/JTu2ITG5Ebs/hqdefault.jpg,24.0,8071760,0,157,0,
DBwUZ3kT6yg,UC7RHx6u3R9zMiHMoiPkcjKg,Legend's_Cooking,2025-12-05T14:00:19Z,High Protein Breakfast Crunch Wraps! Only 575 Calories!🍳🥓🌯#food #shorts #highproteinrecipes,"🚀For All The Best & Simple High Protein Recipes In One Place Subscribe For More Future Content: https://www.youtube.com/channel/UC7RHx6u3R9zMiHMoiPkcjKg?sub_confirmation=1
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🤝Be My Friend:
►Instagram: https://www.instagram.com/legends_cooking?igsh=dmVweXJ3ZnVrb2Nj&utm_source=qr

►My Main Instagram: https://www.instagram.com/i_am_mykhaylo?igsh=aGIwYWNwaG9nb3hr&utm_source=qr

►TikTok: https://www.tiktok.com/@legends_cooking?_t=8jE3hZJVy4k&_r=1

►Facebook: https://www.facebook.com/LegendsCooking
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
❗Made By: https://www.instagram.com/panaceapalm/

Macros:
575 Calories
54g Protein
37g Carbs
22g Fat

Ingredients:
Make 6 Crunch Wraps

Crispy Beef tortillas:
540g lean ground beef (5% or less)
20g taco seasoning (homemade or store bought)
6 mini tortillas (24g each) - preferably lower carb
6 sliced reduced fat American cheese slices
Cooking spray

Scrambled Eggs:
10 whole eggs
Cooking spray

Creamy Sauce:
60g low sugar ketchup
60 light mayo
70g 0% greek yoghurt

Ingredients Per Crunchwrap:
1 protein tortilla (brand mission protein tortillas)
1/6 sauce
1 (46g) airfried hashbrown (brand: Aldi)
1/6 scrambled eggs
Chopped chives
25g low fat grated cheese
1 crispy beef tortilla

Important Cooking Notes:
Allow to cool, then wrap in foil and store in the freezer for months.
To reheat, unwrap from the foil, wrap in a damp paper towel and microwave on high for 8-10 minutes, unwrap carefully from the paper towel air-fry or toast in the pan for a couple minutes to get crispy.

Enjoy!

Business Inquiries/Video Ideas: 
legendscooking1@gmail.com","[""healthyeating"", ""healthyfood"", ""healthylifestyle"", ""healthy"", ""weightloss"", ""healthyliving"", ""fitness"", ""food"", ""nutrition"", ""health"", ""foodie"", ""diet"", ""cleaneating"", ""foodporn"", ""healthyrecipes"", ""slimmingworld"", ""motivation"", ""instafood"", ""foodblogger"", ""fitnessmotivation"", ""foodphotography"", ""foodstagram"", ""healthychoices"", ""eatclean"", ""workout"", ""healthylife"", ""breakfast"", ""lowcalorie"", ""highprotein"", ""macrofriendly"", ""gymfood"", ""fitnessfood"", ""proetin"", ""fatloss"", ""macros"", ""countingcalories"", ""fitfoodie"", ""lowcaloriemeals"", ""mealprep"", ""nutritious"", ""gym"", ""trackingmacros"", ""fitfood"", ""dietfood"", ""legends_cooking""]",https://i.ytimg.com/vi/DBwUZ3kT6yg/hqdefault.jpg,53.0,20198,1271,10,0,
H_jD8kO0OJo,UCaYyPoWYWeCvxRIwTXazlwQ,Brandonrobert,2025-12-05T00:41:50Z,#buffalo #buffalochicken #buffalochickendip #quickdinner #moms #tired...-1,"Welcome To Channel : 

Hello! We create this Channel to showing you about our daily activity in Cambodia and the life of people in woodwork shop and how to survive in the Here.

Thank you very very much for watching our videos on YouTube ( Unique Woodturning RC ) Channel, and We will try our best to find more ideas to create more videos to share with you. This is in a part my working shop in Cambodia hope you enjoy our videos. 

If you have any ideas, please do not hesitate to contact us.","[""wood"", ""woodturning"", ""turning"", ""lathe"", ""DIY"", ""DIY video"", ""Awesome"", ""Amazing"", ""Talent"", ""Carpenter"", ""Artisan"", ""Tools"", ""Woodworkshop"", ""handicraft"", ""Short"", ""Short Video"", ""cookie run kingdom"", ""cookie clicker"", ""cookie god"", ""breakfast club power 105.1"", ""breakfast club"", ""breakfast show""]",https://i.ytimg.com/vi/H_jD8kO0OJo/hqdefault.jpg,52.0,50322,1871,19,0,
opM9r1xTk0Q,UCR4q95XGToX8DaKGNNvJshw,Being Introvert,2025-12-05T07:30:00Z,what ate in a day at hostel #shorts,,[],https://i.ytimg.com/vi/opM9r1xTk0Q/hqdefault.jpg,49.0,105299,2069,3,0,
wOZZAXVZznE,UCqersYHumWMmUETagK0FQnA,Anshika Seth,2025-12-04T10:30:43Z,Girls hostel Mess food #shortsindia #hostellife #likeforlikes #dailyvlog #foodie,,[],https://i.ytimg.com/vi/wOZZAXVZznE/hqdefault.jpg,21.0,34944,555,1,0,
YxCUBJMdLKM,UCEcDG7RptMijjB9pq8D5z2g,M4foodie ,2025-12-06T12:30:53Z,Healthy High protein Viral weight loss Salad | #shorts #trending #viral,"healthy salad, healthy salads, healthy salad recipes, healthy salad dressing, healthy salad dressings, four easy healthy salad recipes, how to make healthy salad dressing, healthy salad recipes for weight loss, healthy, healthy meal plan, healthy meals, easy salad, healthy diet, healthy food, easy salads, healthy meal prep, healthy vegan, healthy meal ideas, salad, healthy recipe, healthy living, salad meal prep, healthy eating, tasty salad, healthy recipes, viral salad, eat salads, healthy athlete meals, easy salad recipe",[],https://i.ytimg.com/vi/YxCUBJMdLKM/hqdefault.jpg,50.0,90754,1335,7,0,
msl7p514VXA,UC2lReOyQ_1uW846-r5B4JOg,Outback Tom,2025-12-04T06:31:21Z,How to make Biscoff Cheese Cake - Bush Style! #Cooking #Baking #Camping #Australia,,[],https://i.ytimg.com/vi/msl7p514VXA/hqdefault.jpg,48.0,248438,5463,77,0,
w6hIKMhM2G4,UCh60hEdkMtkYpGI8DtsH48w,Nerdgasm,2025-12-09T04:18:17Z,"Hostel cooking tamil, what i ate in a day #food #minivlog #hostellife #tamilfood #ytshorts",,"[""#shorts"", ""#youtube"", ""#trending"", ""#hostel"", ""#life"", ""#grwm"", ""#cooking"", ""#hostellife"", ""#hostelcook"", ""#viralvlogs"", ""#trendingvlogs"", ""#tamilvlogs"", ""#vlogstamil""]",https://i.ytimg.com/vi/w6hIKMhM2G4/hqdefault.jpg,29.0,27856,0,3,0,
q-lOTl5FkeU,UCaz1f9ZH5mUMI0P8N05FmUw,Priya_Pundir,2025-12-05T04:50:03Z,Late night hostel craving ft. momos🤤🥟 #hostelcooking #momosrecipe #hostellife #hostel  #momoslover,"Get ready for a mouth-watering late-night hostel cooking adventure as we satisfy our cravings with the most delicious momos recipe. In this video, we'll be sharing our favorite hostel life hack for making the perfect momos that will make your taste buds dance with joy. Whether you're a momos lover or just looking for a new hostel cooking idea, this video is for you. From the ingredients to the cooking technique, we'll cover it all, so you can easily replicate this momos recipe in your own hostel room. So, if you're craving something tasty and satisfying, be sure to watch until the end and let us know in the comments below what your favorite late-night hostel snack is.","[""college cooking"", ""food challenge"", ""foodie"", ""hostel cravings"", ""hostel food"", ""hostel recipes"", ""hostel snacks"", ""indian snacks"", ""indian street food"", ""late night bites"", ""late night food"", ""late night snacks"", ""momos"", ""momos cravings"", ""momos delight"", ""momos night"", ""momos party"", ""momos platter"", ""momos recipes"", ""nighttime cravings"", ""quick bites"", ""quick snacks"", ""shorts"", ""snack attack"", ""snack hacks"", ""spicy appetizers"", ""spicy momos"", ""spicy snacks"", ""street food"", ""street food bites"", ""street food tour""]",https://i.ytimg.com/vi/q-lOTl5FkeU/hqdefault.jpg,41.0,14962,263,0,0,
yrpkT__qhYA,UC4dYK9vCSfExb4vupcMqI2g,Myweekendkitchenstory,2025-12-06T12:15:08Z,Healthy Chipotle Avocado Sandwich | High Protein Veg Meal,"This High Protein Avocado Paneer Sandwich is exactly the kind of recipe I’d put on my café menu — nutritious, filling, and bursting with flavour.
Chipotle dressing, fresh lettuce, scrambled paneer, sautéed veggies in EVOO and garlic, creamy avocado slices, and cheese… every layer brings texture and taste.
Perfect for a healthy breakfast, a quick lunch, or a clean eating meal that keeps you full for long.
Check the caption for the scrambled paneer and chipotle dressing recipes!","[""avocado paneer sandwich recipe"", ""high protein sandwich"", ""healthy veg sandwich"", ""chipotle avocado sandwich"", ""saut\u00e9ed veggies sandwich"", ""paneer breakfast idea"", ""nutritious sandwich recipe"", ""caf\u00e9 style sandwich"", ""weight loss sandwich recipe"", ""protein packed veg meal""]",https://i.ytimg.com/vi/yrpkT__qhYA/hqdefault.jpg,27.0,17169,429,0,0,
dKoJeIhc98g,UCvMtJ0eIznOr9nGHm_6uTng,Sayne Arju,2025-12-07T14:41:53Z,Ghar mei banaya Gond Laddoo #minivlog #food #shorts #cooking #recipe #healthyfood #healthy #laddu,"Take a look at this Embroidered Kurta, Palazzo & Dupatta Set on Flipkart
https://dl.flipkart.com/s/5n6FVFuuuN","[""sayne arju"", ""mini vlog"", ""mini vlogs"", ""mini vlog series"", ""mini vlog video"", ""mini vlog shorts"", ""mini vlog videos"", ""viral"", ""viral videos"", ""viral video"", ""viral shorts"", ""shorts"", ""shorts india"", ""shorts video"", ""shorts videos"", ""kurta set"", ""cooking"", ""daily vlog"", ""village life"", ""cooking time"", ""food"", ""food vlog"", ""cooking vlog"", ""bengali food"", ""breakfast routine"", ""healthy food"", ""what i eat in a day"", ""chicken"", ""chole kulcha"", ""recipe"", ""home cooking"", ""healthy laddoo"", ""laddoo recipe"", ""gond laddoo""]",https://i.ytimg.com/vi/dKoJeIhc98g/hqdefault.jpg,52.0,588758,7777,29,0,
FF8_BdeRQYk,UCs6MN8zyKbNTzmStugWU3AQ,Simply Delicious Recipes,2025-12-04T19:45:51Z,High protein tuna quiche that's actually delicious!,"Super simple high protein tortilla tuna quiche! High protein breakfast that doesn't taste like chicken!
Get ready for a delightful `pie` that's perfect for any meal! This `cheese and tuna pie` is one of our best `easy recipes`, making it a fantastic choice for anyone looking for delicious recipes. It's truly a `comfort food` classic that everyone will enjoy! Be sure to try it! Don't forget to support the video with a like and leave a comment (even just an emoticon).
Subscribe to the channel: / @simpledeliciousresipes
INGREDIENTS:

●Round pita bread or tortilla - 1 pcs.
●Eggs - 4 pcs
●Canned corn - 70 g
●Canned tuna - 1 can (185 g)
●Tomatoes - 100 g
●Spinach - 40 g
●Salt - 1 tsp
●Black pepper - to taste
●Grated mozzarella cheese - 120 g
●Grated Parmesan - 30 g

1. Place the tortilla in a baking dish.
2. Combine and mix the eggs, tuna, corn, spinach, and tomatoes.
3. Season with salt and black pepper.
4. Sprinkle with grated cheese.
5. Bake in a preheated oven at 180°C (350°F) for approximately 20-22 minutes.

●It's incredibly delicious and very simple!!!●

Bon appetit!

Friends, if you liked this video, you can support the development of the channel:

Rate the video! 👍 - I will be very happy and it will help the development of my channel.

Leave a comment or ask me a recipe question. I'll be happy to answer them!

📢 You can also share this video with your friends on social networks so that they know what dish you are going to cook soon.

Subscribe to the channel, click on the bell so you don't miss new videos with quick and delicious recipes.

Subscribe to my channel / @simpledeliciousresipes

Don't miss out on making your dinner times more delightful and effortless. Hit that play button and get cooking! 🎥👨‍🍳","[""High protein tuna quiche that's actually delicious"", ""protein tuna quiche that's actually delicious"", ""High protein tuna quiche"", ""tuna quiche"", ""quiche recipe"", ""quiche recipe easy"", ""breakfast quiche recipe"", ""skinny quiche recipe"", ""easy quiche recipe"", ""how to make quiche"", ""crustless quiche"", ""healthy quiche recipe"", ""tuna"", ""easy recipes"", ""simpledeliciousresipes"", ""simply delicious recipes"", ""Simply Delicious Recipes"", ""rezepte"", ""shorts"", ""appetizer recipes"", ""delicious"", ""delicious recipes"", ""leckere Rezepte""]",https://i.ytimg.com/vi/FF8_BdeRQYk/hqdefault.jpg,20.0,262983,1443,11,0,
kVLTnqNW4GQ,UCupsC-DA-BbmnrpQMMe9MfA,Dan Petcash,2025-12-04T13:32:12Z,200g protein full day of eating,,[],https://i.ytimg.com/vi/kVLTnqNW4GQ/hqdefault.jpg,45.0,60216,1309,64,0,
j8gLbDpKKTs,UCQpHdRP2SkAnqjnfvHjpQ0g,SSK RAJA MATHS,2025-12-06T13:48:02Z,Miss Mom'S Food in Hostel | Amma Love #amma,,[],https://i.ytimg.com/vi/j8gLbDpKKTs/hqdefault.jpg,20.0,14733,142,0,0,
2Ma2w-W1xWE,UCWMOAOonLgN9uxf5PJf9wwg,cook with srikanth,2025-12-04T09:22:15Z,Rice Mousse Cake..#mousse #moussecake #ricecakerecipe #cake #cookwithsrikanth #food #recipe #cooking,,[],https://i.ytimg.com/vi/2Ma2w-W1xWE/hqdefault.jpg,45.0,1100352,15892,37,0,
o3qJP7Xd-Gs,UCyoYfgYfbGTY6u_vUMDVJew,Kuliner Hits!,2025-12-05T00:00:57Z,5000 Murah #streetfood #kulinerhits #food #kuliner,"#KulinerHits! #Kuliner #Streetfood

Lokasi :

Channel Ini Dibuat Untuk Kalian Penggemar Kuliner Yang Selalu Ingin Tau Tetang Update Makanan Dan Jajanan Yang Sedang Hits Saat Ini.

Terimakasih Telah Menonton Video Kami, Bantu Kami Untuk Mengembangkan Channel Ini Dengan Cara Subscribe Channel Ini Dan Share Video Menarik Kami Keteman-Teman Kalian, Terima Kasih :)

Follow Instagram Kami : https://www.instagram.com/kulinerhits11/
Follow Tiktok Kami : https://www.tiktok.com/@kuliner_hits
Follow Facebook FP Kami : https://www.facebook.com/KulinerHits11
Follow Akun X kami : https://x.com/KulinerHits1
Email For Business : herrolghezvani@gmail.com","[""Kuliner"", ""Streetfood"", ""Indonesia"", ""Jajanan"", ""Makanan"", ""Viral"", ""Terbaru"", ""Kuliner Hits!""]",https://i.ytimg.com/vi/o3qJP7Xd-Gs/hqdefault.jpg,31.0,16259,52,0,0,
Nf0IS3rvkUI,UCriUXQi6NNefFvyHrRphz5g,Shankar Kesharwani,2025-12-04T07:59:42Z,🤤 Aaj Indore ki galiyon me mil gayaSAMOSA–CHHOLE VENDING MACHINE 🤯🔥#samosa #chholesamosa #food,,[],https://i.ytimg.com/vi/Nf0IS3rvkUI/hqdefault.jpg,15.0,3455406,44708,213,0,
c8Xe4fSt2q8,UCYE6RsX7PYC4BLB-TuTfMUg,Amanda Esmailian | FitFoodAE,2025-12-04T19:51:20Z,Copycat Starbucks Gingerbread Loaf with 1/3 of the Calories 😍🎅🏻,"COPYCAT STARBUCKS GINGERBREAD LOAF 🧍🏻‍♂️🍪♥️

Nutrition (1 slice):
154 cals, 12.5P, 18.5C, 4F

Compared to Starbucks - 400 cals & 5g protein! 

Ingredients for the loaf:
130g oat flour
70g @pescience snickerdoodle protein (discount code FIT15)
25g brown monkfruit sweetener 
1 tsp ground ginger
2 tsp cinnamon
1 tsp Nutmeg 
1 tsp baking soda
1 tsp baking powder
2 eggs
3ml vanilla extract 
130ml unsweetened apple sauce
220g nonfat Greek yogurt 
80g fancy molasses
90ml sugar free maple syrup
90ml warm water

Frosting:
-100g light cream cheese
-30g powdered monkfruit sweetener 
-15ml unsweetened almond milk

Directions:
-Preheat the oven to 350F
-Mix all the ingredients for the loaf together, then pour into a loaf pan sprayed with cooking spray
-Bake for 30-35 mins, then let cool
-Blend the frosting ingredients together with an electric hand mixer, then frost the cooled loaf
-Slice into 9 pieces, then enjoy! 🤤

#highprotein #lowcalorie #macrofriendly #starbuckscopycat  #pescience",[],https://i.ytimg.com/vi/c8Xe4fSt2q8/hqdefault.jpg,27.0,17311,0,12,0,
